Symbol Name,Reference,Value,Footprint,Datasheet,Description,Manufacturer,MPN,Tolerance,Temperature Coefficient,Voltage Rating,Case Code - in,Case Code - mm,Series,Trustedparts Search
R_RT0805FRD071RL,R,1 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805FRD071RL,RES SMD 1 Ω 1% 0805 150V,Yageo,RT0805FRD071RL,1%,25 ppm/°C,150V,0805,2012,RT0805FRD07,https://www.trustedparts.com/en/search/RT0805FRD071RL
R_RT0805FRD071R2L,R,1.02 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805FRD071R2L,RES SMD 1.02 Ω 1% 0805 150V,Yageo,RT0805FRD071R2L,1%,25 ppm/°C,150V,0805,2012,RT0805FRD07,https://www.trustedparts.com/en/search/RT0805FRD071R2L
R_RT0805FRD071R5L,R,1.5 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805FRD071R5L,RES SMD 1.5 Ω 1% 0805 150V,Yageo,RT0805FRD071R5L,1%,25 ppm/°C,150V,0805,2012,RT0805FRD07,https://www.trustedparts.com/en/search/RT0805FRD071R5L
R_RT0805FRD072RL,R,2 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805FRD072RL,RES SMD 2 Ω 1% 0805 150V,Yageo,RT0805FRD072RL,1%,25 ppm/°C,150V,0805,2012,RT0805FRD07,https://www.trustedparts.com/en/search/RT0805FRD072RL
R_RT0805FRD072R2L,R,2.2 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805FRD072R2L,RES SMD 2.2 Ω 1% 0805 150V,Yageo,RT0805FRD072R2L,1%,25 ppm/°C,150V,0805,2012,RT0805FRD07,https://www.trustedparts.com/en/search/RT0805FRD072R2L
R_RT0805FRD072R43L,R,2.43 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805FRD072R43L,RES SMD 2.43 Ω 1% 0805 150V,Yageo,RT0805FRD072R43L,1%,25 ppm/°C,150V,0805,2012,RT0805FRD07,https://www.trustedparts.com/en/search/RT0805FRD072R43L
R_RT0805FRD073RL,R,3 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805FRD073RL,RES SMD 3 Ω 1% 0805 150V,Yageo,RT0805FRD073RL,1%,25 ppm/°C,150V,0805,2012,RT0805FRD07,https://www.trustedparts.com/en/search/RT0805FRD073RL
R_RT0805FRD073R3L,R,3.3 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805FRD073R3L,RES SMD 3.3 Ω 1% 0805 150V,Yageo,RT0805FRD073R3L,1%,25 ppm/°C,150V,0805,2012,RT0805FRD07,https://www.trustedparts.com/en/search/RT0805FRD073R3L
R_RT0805FRD073R6L,R,3.6 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805FRD073R6L,RES SMD 3.6 Ω 1% 0805 150V,Yageo,RT0805FRD073R6L,1%,25 ppm/°C,150V,0805,2012,RT0805FRD07,https://www.trustedparts.com/en/search/RT0805FRD073R6L
R_RT0805FRD073R9L,R,3.9 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805FRD073R9L,RES SMD 3.9 Ω 1% 0805 150V,Yageo,RT0805FRD073R9L,1%,25 ppm/°C,150V,0805,2012,RT0805FRD07,https://www.trustedparts.com/en/search/RT0805FRD073R9L
