Symbol Name,Reference,Value,Footprint,Datasheet,Description,Manufacturer,MPN,Tolerance,Temperature Coefficient,Voltage Rating,Case Code - in,Case Code - mm,Series,Trustedparts Search
R_RT1206FRE0734RL,R,34 Ω,resistor_footprints:R_1206_3216Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT1206FRE0734RL,RES SMD 34 Ω 1% 1206 200V,Yageo,RT1206FRE0734RL,1%,50 ppm/°C,200V,1206,3216,RT1206FRE07,https://www.trustedparts.com/en/search/RT1206FRE0734RL
R_RT1206FRE0734R8L,R,34.8 Ω,resistor_footprints:R_1206_3216Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT1206FRE0734R8L,RES SMD 34.8 Ω 1% 1206 200V,Yageo,RT1206FRE0734R8L,1%,50 ppm/°C,200V,1206,3216,RT1206FRE07,https://www.trustedparts.com/en/search/RT1206FRE0734R8L
R_RT1206FRE0735R7L,R,35.7 Ω,resistor_footprints:R_1206_3216Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT1206FRE0735R7L,RES SMD 35.7 Ω 1% 1206 200V,Yageo,RT1206FRE0735R7L,1%,50 ppm/°C,200V,1206,3216,RT1206FRE07,https://www.trustedparts.com/en/search/RT1206FRE0735R7L
R_RT1206FRE0736RL,R,36 Ω,resistor_footprints:R_1206_3216Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT1206FRE0736RL,RES SMD 36 Ω 1% 1206 200V,Yageo,RT1206FRE0736RL,1%,50 ppm/°C,200V,1206,3216,RT1206FRE07,https://www.trustedparts.com/en/search/RT1206FRE0736RL
R_RT1206FRE0736R5L,R,36.5 Ω,resistor_footprints:R_1206_3216Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT1206FRE0736R5L,RES SMD 36.5 Ω 1% 1206 200V,Yageo,RT1206FRE0736R5L,1%,50 ppm/°C,200V,1206,3216,RT1206FRE07,https://www.trustedparts.com/en/search/RT1206FRE0736R5L
R_RT1206FRE0737R4L,R,37.4 Ω,resistor_footprints:R_1206_3216Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT1206FRE0737R4L,RES SMD 37.4 Ω 1% 1206 200V,Yageo,RT1206FRE0737R4L,1%,50 ppm/°C,200V,1206,3216,RT1206FRE07,https://www.trustedparts.com/en/search/RT1206FRE0737R4L
R_RT1206FRE0738R3L,R,38.3 Ω,resistor_footprints:R_1206_3216Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT1206FRE0738R3L,RES SMD 38.3 Ω 1% 1206 200V,Yageo,RT1206FRE0738R3L,1%,50 ppm/°C,200V,1206,3216,RT1206FRE07,https://www.trustedparts.com/en/search/RT1206FRE0738R3L
R_RT1206FRE0739RL,R,39 Ω,resistor_footprints:R_1206_3216Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT1206FRE0739RL,RES SMD 39 Ω 1% 1206 200V,Yageo,RT1206FRE0739RL,1%,50 ppm/°C,200V,1206,3216,RT1206FRE07,https://www.trustedparts.com/en/search/RT1206FRE0739RL
R_RT1206FRE0739R2L,R,39.2 Ω,resistor_footprints:R_1206_3216Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT1206FRE0739R2L,RES SMD 39.2 Ω 1% 1206 200V,Yageo,RT1206FRE0739R2L,1%,50 ppm/°C,200V,1206,3216,RT1206FRE07,https://www.trustedparts.com/en/search/RT1206FRE0739R2L
R_RT1206FRE0740R2L,R,40.2 Ω,resistor_footprints:R_1206_3216Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT1206FRE0740R2L,RES SMD 40.2 Ω 1% 1206 200V,Yageo,RT1206FRE0740R2L,1%,50 ppm/°C,200V,1206,3216,RT1206FRE07,https://www.trustedparts.com/en/search/RT1206FRE0740R2L
R_RT1206FRE0741R2L,R,41.2 Ω,resistor_footprints:R_1206_3216Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT1206FRE0741R2L,RES SMD 41.2 Ω 1% 1206 200V,Yageo,RT1206FRE0741R2L,1%,50 ppm/°C,200V,1206,3216,RT1206FRE07,https://www.trustedparts.com/en/search/RT1206FRE0741R2L
R_RT1206FRE0742R2L,R,42.2 Ω,resistor_footprints:R_1206_3216Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT1206FRE0742R2L,RES SMD 42.2 Ω 1% 1206 200V,Yageo,RT1206FRE0742R2L,1%,50 ppm/°C,200V,1206,3216,RT1206FRE07,https://www.trustedparts.com/en/search/RT1206FRE0742R2L
R_RT1206FRE0743RL,R,43 Ω,resistor_footprints:R_1206_3216Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT1206FRE0743RL,RES SMD 43 Ω 1% 1206 200V,Yageo,RT1206FRE0743RL,1%,50 ppm/°C,200V,1206,3216,RT1206FRE07,https://www.trustedparts.com/en/search/RT1206FRE0743RL
R_RT1206FRE0744R2L,R,44.2 Ω,resistor_footprints:R_1206_3216Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT1206FRE0744R2L,RES SMD 44.2 Ω 1% 1206 200V,Yageo,RT1206FRE0744R2L,1%,50 ppm/°C,200V,1206,3216,RT1206FRE07,https://www.trustedparts.com/en/search/RT1206FRE0744R2L
R_RT1206FRE0745R3L,R,45.3 Ω,resistor_footprints:R_1206_3216Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT1206FRE0745R3L,RES SMD 45.3 Ω 1% 1206 200V,Yageo,RT1206FRE0745R3L,1%,50 ppm/°C,200V,1206,3216,RT1206FRE07,https://www.trustedparts.com/en/search/RT1206FRE0745R3L
R_RT1206FRE0746R4L,R,46.4 Ω,resistor_footprints:R_1206_3216Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT1206FRE0746R4L,RES SMD 46.4 Ω 1% 1206 200V,Yageo,RT1206FRE0746R4L,1%,50 ppm/°C,200V,1206,3216,RT1206FRE07,https://www.trustedparts.com/en/search/RT1206FRE0746R4L
R_RT1206FRE0747RL,R,47 Ω,resistor_footprints:R_1206_3216Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT1206FRE0747RL,RES SMD 47 Ω 1% 1206 200V,Yageo,RT1206FRE0747RL,1%,50 ppm/°C,200V,1206,3216,RT1206FRE07,https://www.trustedparts.com/en/search/RT1206FRE0747RL
R_RT1206FRE0747R5L,R,47.5 Ω,resistor_footprints:R_1206_3216Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT1206FRE0747R5L,RES SMD 47.5 Ω 1% 1206 200V,Yageo,RT1206FRE0747R5L,1%,50 ppm/°C,200V,1206,3216,RT1206FRE07,https://www.trustedparts.com/en/search/RT1206FRE0747R5L
R_RT1206FRE0748R7L,R,48.7 Ω,resistor_footprints:R_1206_3216Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT1206FRE0748R7L,RES SMD 48.7 Ω 1% 1206 200V,Yageo,RT1206FRE0748R7L,1%,50 ppm/°C,200V,1206,3216,RT1206FRE07,https://www.trustedparts.com/en/search/RT1206FRE0748R7L
R_RT1206FRE0749R9L,R,49.9 Ω,resistor_footprints:R_1206_3216Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT1206FRE0749R9L,RES SMD 49.9 Ω 1% 1206 200V,Yageo,RT1206FRE0749R9L,1%,50 ppm/°C,200V,1206,3216,RT1206FRE07,https://www.trustedparts.com/en/search/RT1206FRE0749R9L
R_RT1206FRE0751RL,R,51 Ω,resistor_footprints:R_1206_3216Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT1206FRE0751RL,RES SMD 51 Ω 1% 1206 200V,Yageo,RT1206FRE0751RL,1%,50 ppm/°C,200V,1206,3216,RT1206FRE07,https://www.trustedparts.com/en/search/RT1206FRE0751RL
R_RT1206FRE0751R1L,R,51.1 Ω,resistor_footprints:R_1206_3216Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT1206FRE0751R1L,RES SMD 51.1 Ω 1% 1206 200V,Yageo,RT1206FRE0751R1L,1%,50 ppm/°C,200V,1206,3216,RT1206FRE07,https://www.trustedparts.com/en/search/RT1206FRE0751R1L
R_RT1206FRE0752R3L,R,52.3 Ω,resistor_footprints:R_1206_3216Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT1206FRE0752R3L,RES SMD 52.3 Ω 1% 1206 200V,Yageo,RT1206FRE0752R3L,1%,50 ppm/°C,200V,1206,3216,RT1206FRE07,https://www.trustedparts.com/en/search/RT1206FRE0752R3L
R_RT1206FRE0753R6L,R,53.6 Ω,resistor_footprints:R_1206_3216Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT1206FRE0753R6L,RES SMD 53.6 Ω 1% 1206 200V,Yageo,RT1206FRE0753R6L,1%,50 ppm/°C,200V,1206,3216,RT1206FRE07,https://www.trustedparts.com/en/search/RT1206FRE0753R6L
R_RT1206FRE0754R9L,R,54.9 Ω,resistor_footprints:R_1206_3216Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT1206FRE0754R9L,RES SMD 54.9 Ω 1% 1206 200V,Yageo,RT1206FRE0754R9L,1%,50 ppm/°C,200V,1206,3216,RT1206FRE07,https://www.trustedparts.com/en/search/RT1206FRE0754R9L
R_RT1206FRE0756RL,R,56 Ω,resistor_footprints:R_1206_3216Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT1206FRE0756RL,RES SMD 56 Ω 1% 1206 200V,Yageo,RT1206FRE0756RL,1%,50 ppm/°C,200V,1206,3216,RT1206FRE07,https://www.trustedparts.com/en/search/RT1206FRE0756RL
R_RT1206FRE0756R2L,R,56.2 Ω,resistor_footprints:R_1206_3216Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT1206FRE0756R2L,RES SMD 56.2 Ω 1% 1206 200V,Yageo,RT1206FRE0756R2L,1%,50 ppm/°C,200V,1206,3216,RT1206FRE07,https://www.trustedparts.com/en/search/RT1206FRE0756R2L
R_RT1206FRE0757R6L,R,57.6 Ω,resistor_footprints:R_1206_3216Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT1206FRE0757R6L,RES SMD 57.6 Ω 1% 1206 200V,Yageo,RT1206FRE0757R6L,1%,50 ppm/°C,200V,1206,3216,RT1206FRE07,https://www.trustedparts.com/en/search/RT1206FRE0757R6L
R_RT1206FRE0759RL,R,59 Ω,resistor_footprints:R_1206_3216Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT1206FRE0759RL,RES SMD 59 Ω 1% 1206 200V,Yageo,RT1206FRE0759RL,1%,50 ppm/°C,200V,1206,3216,RT1206FRE07,https://www.trustedparts.com/en/search/RT1206FRE0759RL
R_RT1206FRE0760R4L,R,60.4 Ω,resistor_footprints:R_1206_3216Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT1206FRE0760R4L,RES SMD 60.4 Ω 1% 1206 200V,Yageo,RT1206FRE0760R4L,1%,50 ppm/°C,200V,1206,3216,RT1206FRE07,https://www.trustedparts.com/en/search/RT1206FRE0760R4L
R_RT1206FRE0761R9L,R,61.9 Ω,resistor_footprints:R_1206_3216Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT1206FRE0761R9L,RES SMD 61.9 Ω 1% 1206 200V,Yageo,RT1206FRE0761R9L,1%,50 ppm/°C,200V,1206,3216,RT1206FRE07,https://www.trustedparts.com/en/search/RT1206FRE0761R9L
R_RT1206FRE0762RL,R,62 Ω,resistor_footprints:R_1206_3216Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT1206FRE0762RL,RES SMD 62 Ω 1% 1206 200V,Yageo,RT1206FRE0762RL,1%,50 ppm/°C,200V,1206,3216,RT1206FRE07,https://www.trustedparts.com/en/search/RT1206FRE0762RL
R_RT1206FRE0763R4L,R,63.4 Ω,resistor_footprints:R_1206_3216Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT1206FRE0763R4L,RES SMD 63.4 Ω 1% 1206 200V,Yageo,RT1206FRE0763R4L,1%,50 ppm/°C,200V,1206,3216,RT1206FRE07,https://www.trustedparts.com/en/search/RT1206FRE0763R4L
R_RT1206FRE0764R9L,R,64.9 Ω,resistor_footprints:R_1206_3216Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT1206FRE0764R9L,RES SMD 64.9 Ω 1% 1206 200V,Yageo,RT1206FRE0764R9L,1%,50 ppm/°C,200V,1206,3216,RT1206FRE07,https://www.trustedparts.com/en/search/RT1206FRE0764R9L
R_RT1206FRE0766R5L,R,66.5 Ω,resistor_footprints:R_1206_3216Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT1206FRE0766R5L,RES SMD 66.5 Ω 1% 1206 200V,Yageo,RT1206FRE0766R5L,1%,50 ppm/°C,200V,1206,3216,RT1206FRE07,https://www.trustedparts.com/en/search/RT1206FRE0766R5L
R_RT1206FRE0768RL,R,68 Ω,resistor_footprints:R_1206_3216Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT1206FRE0768RL,RES SMD 68 Ω 1% 1206 200V,Yageo,RT1206FRE0768RL,1%,50 ppm/°C,200V,1206,3216,RT1206FRE07,https://www.trustedparts.com/en/search/RT1206FRE0768RL
R_RT1206FRE0768R1L,R,68.1 Ω,resistor_footprints:R_1206_3216Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT1206FRE0768R1L,RES SMD 68.1 Ω 1% 1206 200V,Yageo,RT1206FRE0768R1L,1%,50 ppm/°C,200V,1206,3216,RT1206FRE07,https://www.trustedparts.com/en/search/RT1206FRE0768R1L
R_RT1206FRE0769R8L,R,69.8 Ω,resistor_footprints:R_1206_3216Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT1206FRE0769R8L,RES SMD 69.8 Ω 1% 1206 200V,Yageo,RT1206FRE0769R8L,1%,50 ppm/°C,200V,1206,3216,RT1206FRE07,https://www.trustedparts.com/en/search/RT1206FRE0769R8L
R_RT1206FRE0771R5L,R,71.5 Ω,resistor_footprints:R_1206_3216Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT1206FRE0771R5L,RES SMD 71.5 Ω 1% 1206 200V,Yageo,RT1206FRE0771R5L,1%,50 ppm/°C,200V,1206,3216,RT1206FRE07,https://www.trustedparts.com/en/search/RT1206FRE0771R5L
R_RT1206FRE0773R2L,R,73.2 Ω,resistor_footprints:R_1206_3216Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT1206FRE0773R2L,RES SMD 73.2 Ω 1% 1206 200V,Yageo,RT1206FRE0773R2L,1%,50 ppm/°C,200V,1206,3216,RT1206FRE07,https://www.trustedparts.com/en/search/RT1206FRE0773R2L
R_RT1206FRE0775RL,R,75 Ω,resistor_footprints:R_1206_3216Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT1206FRE0775RL,RES SMD 75 Ω 1% 1206 200V,Yageo,RT1206FRE0775RL,1%,50 ppm/°C,200V,1206,3216,RT1206FRE07,https://www.trustedparts.com/en/search/RT1206FRE0775RL
R_RT1206FRE0776R8L,R,76.8 Ω,resistor_footprints:R_1206_3216Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT1206FRE0776R8L,RES SMD 76.8 Ω 1% 1206 200V,Yageo,RT1206FRE0776R8L,1%,50 ppm/°C,200V,1206,3216,RT1206FRE07,https://www.trustedparts.com/en/search/RT1206FRE0776R8L
R_RT1206FRE0778R7L,R,78.7 Ω,resistor_footprints:R_1206_3216Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT1206FRE0778R7L,RES SMD 78.7 Ω 1% 1206 200V,Yageo,RT1206FRE0778R7L,1%,50 ppm/°C,200V,1206,3216,RT1206FRE07,https://www.trustedparts.com/en/search/RT1206FRE0778R7L
R_RT1206FRE0780R6L,R,80.6 Ω,resistor_footprints:R_1206_3216Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT1206FRE0780R6L,RES SMD 80.6 Ω 1% 1206 200V,Yageo,RT1206FRE0780R6L,1%,50 ppm/°C,200V,1206,3216,RT1206FRE07,https://www.trustedparts.com/en/search/RT1206FRE0780R6L
R_RT1206FRE0782RL,R,82 Ω,resistor_footprints:R_1206_3216Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT1206FRE0782RL,RES SMD 82 Ω 1% 1206 200V,Yageo,RT1206FRE0782RL,1%,50 ppm/°C,200V,1206,3216,RT1206FRE07,https://www.trustedparts.com/en/search/RT1206FRE0782RL
R_RT1206FRE0782R5L,R,82.5 Ω,resistor_footprints:R_1206_3216Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT1206FRE0782R5L,RES SMD 82.5 Ω 1% 1206 200V,Yageo,RT1206FRE0782R5L,1%,50 ppm/°C,200V,1206,3216,RT1206FRE07,https://www.trustedparts.com/en/search/RT1206FRE0782R5L
R_RT1206FRE0784R5L,R,84.5 Ω,resistor_footprints:R_1206_3216Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT1206FRE0784R5L,RES SMD 84.5 Ω 1% 1206 200V,Yageo,RT1206FRE0784R5L,1%,50 ppm/°C,200V,1206,3216,RT1206FRE07,https://www.trustedparts.com/en/search/RT1206FRE0784R5L
R_RT1206FRE0786R6L,R,86.6 Ω,resistor_footprints:R_1206_3216Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT1206FRE0786R6L,RES SMD 86.6 Ω 1% 1206 200V,Yageo,RT1206FRE0786R6L,1%,50 ppm/°C,200V,1206,3216,RT1206FRE07,https://www.trustedparts.com/en/search/RT1206FRE0786R6L
R_RT1206FRE0788R7L,R,88.7 Ω,resistor_footprints:R_1206_3216Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT1206FRE0788R7L,RES SMD 88.7 Ω 1% 1206 200V,Yageo,RT1206FRE0788R7L,1%,50 ppm/°C,200V,1206,3216,RT1206FRE07,https://www.trustedparts.com/en/search/RT1206FRE0788R7L
R_RT1206FRE0790R9L,R,90.9 Ω,resistor_footprints:R_1206_3216Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT1206FRE0790R9L,RES SMD 90.9 Ω 1% 1206 200V,Yageo,RT1206FRE0790R9L,1%,50 ppm/°C,200V,1206,3216,RT1206FRE07,https://www.trustedparts.com/en/search/RT1206FRE0790R9L
R_RT1206FRE0791RL,R,91 Ω,resistor_footprints:R_1206_3216Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT1206FRE0791RL,RES SMD 91 Ω 1% 1206 200V,Yageo,RT1206FRE0791RL,1%,50 ppm/°C,200V,1206,3216,RT1206FRE07,https://www.trustedparts.com/en/search/RT1206FRE0791RL
R_RT1206FRE0793R1L,R,93.1 Ω,resistor_footprints:R_1206_3216Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT1206FRE0793R1L,RES SMD 93.1 Ω 1% 1206 200V,Yageo,RT1206FRE0793R1L,1%,50 ppm/°C,200V,1206,3216,RT1206FRE07,https://www.trustedparts.com/en/search/RT1206FRE0793R1L
R_RT1206FRE0795R3L,R,95.3 Ω,resistor_footprints:R_1206_3216Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT1206FRE0795R3L,RES SMD 95.3 Ω 1% 1206 200V,Yageo,RT1206FRE0795R3L,1%,50 ppm/°C,200V,1206,3216,RT1206FRE07,https://www.trustedparts.com/en/search/RT1206FRE0795R3L
R_RT1206FRE0797R6L,R,97.6 Ω,resistor_footprints:R_1206_3216Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT1206FRE0797R6L,RES SMD 97.6 Ω 1% 1206 200V,Yageo,RT1206FRE0797R6L,1%,50 ppm/°C,200V,1206,3216,RT1206FRE07,https://www.trustedparts.com/en/search/RT1206FRE0797R6L
R_RT1206FRE07100RL,R,100 Ω,resistor_footprints:R_1206_3216Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT1206FRE07100RL,RES SMD 100 Ω 1% 1206 200V,Yageo,RT1206FRE07100RL,1%,50 ppm/°C,200V,1206,3216,RT1206FRE07,https://www.trustedparts.com/en/search/RT1206FRE07100RL
R_RT1206FRE07105RL,R,105 Ω,resistor_footprints:R_1206_3216Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT1206FRE07105RL,RES SMD 105 Ω 1% 1206 200V,Yageo,RT1206FRE07105RL,1%,50 ppm/°C,200V,1206,3216,RT1206FRE07,https://www.trustedparts.com/en/search/RT1206FRE07105RL
R_RT1206FRE07110RL,R,110 Ω,resistor_footprints:R_1206_3216Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT1206FRE07110RL,RES SMD 110 Ω 1% 1206 200V,Yageo,RT1206FRE07110RL,1%,50 ppm/°C,200V,1206,3216,RT1206FRE07,https://www.trustedparts.com/en/search/RT1206FRE07110RL
R_RT1206FRE07113RL,R,113 Ω,resistor_footprints:R_1206_3216Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT1206FRE07113RL,RES SMD 113 Ω 1% 1206 200V,Yageo,RT1206FRE07113RL,1%,50 ppm/°C,200V,1206,3216,RT1206FRE07,https://www.trustedparts.com/en/search/RT1206FRE07113RL
R_RT1206FRE07118RL,R,118 Ω,resistor_footprints:R_1206_3216Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT1206FRE07118RL,RES SMD 118 Ω 1% 1206 200V,Yageo,RT1206FRE07118RL,1%,50 ppm/°C,200V,1206,3216,RT1206FRE07,https://www.trustedparts.com/en/search/RT1206FRE07118RL
R_RT1206FRE07120RL,R,120 Ω,resistor_footprints:R_1206_3216Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT1206FRE07120RL,RES SMD 120 Ω 1% 1206 200V,Yageo,RT1206FRE07120RL,1%,50 ppm/°C,200V,1206,3216,RT1206FRE07,https://www.trustedparts.com/en/search/RT1206FRE07120RL
R_RT1206FRE07121RL,R,121 Ω,resistor_footprints:R_1206_3216Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT1206FRE07121RL,RES SMD 121 Ω 1% 1206 200V,Yageo,RT1206FRE07121RL,1%,50 ppm/°C,200V,1206,3216,RT1206FRE07,https://www.trustedparts.com/en/search/RT1206FRE07121RL
R_RT1206FRE07124RL,R,124 Ω,resistor_footprints:R_1206_3216Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT1206FRE07124RL,RES SMD 124 Ω 1% 1206 200V,Yageo,RT1206FRE07124RL,1%,50 ppm/°C,200V,1206,3216,RT1206FRE07,https://www.trustedparts.com/en/search/RT1206FRE07124RL
R_RT1206FRE07130RL,R,130 Ω,resistor_footprints:R_1206_3216Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT1206FRE07130RL,RES SMD 130 Ω 1% 1206 200V,Yageo,RT1206FRE07130RL,1%,50 ppm/°C,200V,1206,3216,RT1206FRE07,https://www.trustedparts.com/en/search/RT1206FRE07130RL
R_RT1206FRE07133RL,R,133 Ω,resistor_footprints:R_1206_3216Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT1206FRE07133RL,RES SMD 133 Ω 1% 1206 200V,Yageo,RT1206FRE07133RL,1%,50 ppm/°C,200V,1206,3216,RT1206FRE07,https://www.trustedparts.com/en/search/RT1206FRE07133RL
R_RT1206FRE07140RL,R,140 Ω,resistor_footprints:R_1206_3216Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT1206FRE07140RL,RES SMD 140 Ω 1% 1206 200V,Yageo,RT1206FRE07140RL,1%,50 ppm/°C,200V,1206,3216,RT1206FRE07,https://www.trustedparts.com/en/search/RT1206FRE07140RL
R_RT1206FRE07147RL,R,147 Ω,resistor_footprints:R_1206_3216Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT1206FRE07147RL,RES SMD 147 Ω 1% 1206 200V,Yageo,RT1206FRE07147RL,1%,50 ppm/°C,200V,1206,3216,RT1206FRE07,https://www.trustedparts.com/en/search/RT1206FRE07147RL
R_RT1206FRE07150RL,R,150 Ω,resistor_footprints:R_1206_3216Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT1206FRE07150RL,RES SMD 150 Ω 1% 1206 200V,Yageo,RT1206FRE07150RL,1%,50 ppm/°C,200V,1206,3216,RT1206FRE07,https://www.trustedparts.com/en/search/RT1206FRE07150RL
R_RT1206FRE07154RL,R,154 Ω,resistor_footprints:R_1206_3216Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT1206FRE07154RL,RES SMD 154 Ω 1% 1206 200V,Yageo,RT1206FRE07154RL,1%,50 ppm/°C,200V,1206,3216,RT1206FRE07,https://www.trustedparts.com/en/search/RT1206FRE07154RL
R_RT1206FRE07158RL,R,158 Ω,resistor_footprints:R_1206_3216Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT1206FRE07158RL,RES SMD 158 Ω 1% 1206 200V,Yageo,RT1206FRE07158RL,1%,50 ppm/°C,200V,1206,3216,RT1206FRE07,https://www.trustedparts.com/en/search/RT1206FRE07158RL
R_RT1206FRE07160RL,R,160 Ω,resistor_footprints:R_1206_3216Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT1206FRE07160RL,RES SMD 160 Ω 1% 1206 200V,Yageo,RT1206FRE07160RL,1%,50 ppm/°C,200V,1206,3216,RT1206FRE07,https://www.trustedparts.com/en/search/RT1206FRE07160RL
R_RT1206FRE07162RL,R,162 Ω,resistor_footprints:R_1206_3216Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT1206FRE07162RL,RES SMD 162 Ω 1% 1206 200V,Yageo,RT1206FRE07162RL,1%,50 ppm/°C,200V,1206,3216,RT1206FRE07,https://www.trustedparts.com/en/search/RT1206FRE07162RL
R_RT1206FRE07165RL,R,165 Ω,resistor_footprints:R_1206_3216Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT1206FRE07165RL,RES SMD 165 Ω 1% 1206 200V,Yageo,RT1206FRE07165RL,1%,50 ppm/°C,200V,1206,3216,RT1206FRE07,https://www.trustedparts.com/en/search/RT1206FRE07165RL
R_RT1206FRE07174RL,R,174 Ω,resistor_footprints:R_1206_3216Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT1206FRE07174RL,RES SMD 174 Ω 1% 1206 200V,Yageo,RT1206FRE07174RL,1%,50 ppm/°C,200V,1206,3216,RT1206FRE07,https://www.trustedparts.com/en/search/RT1206FRE07174RL
R_RT1206FRE07178RL,R,178 Ω,resistor_footprints:R_1206_3216Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT1206FRE07178RL,RES SMD 178 Ω 1% 1206 200V,Yageo,RT1206FRE07178RL,1%,50 ppm/°C,200V,1206,3216,RT1206FRE07,https://www.trustedparts.com/en/search/RT1206FRE07178RL
R_RT1206FRE07180RL,R,180 Ω,resistor_footprints:R_1206_3216Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT1206FRE07180RL,RES SMD 180 Ω 1% 1206 200V,Yageo,RT1206FRE07180RL,1%,50 ppm/°C,200V,1206,3216,RT1206FRE07,https://www.trustedparts.com/en/search/RT1206FRE07180RL
