Symbol Name,Reference,Value,Footprint,Datasheet,Description,Manufacturer,MPN,Tolerance,Temperature Coefficient,Voltage Rating,Case Code - in,Case Code - mm,Series,Trustedparts Search
R_ERJ-2GEJ1R0X,R,1 Ω,resistor_footprints:R_0402_1005Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C301.pdf,RES SMD 1 Ω 5% 0402 50V,Panasonic,ERJ-2GEJ1R0X,5%,200 ppm/°C,50V,0402,1005,ERJ-2GEJ,https://www.trustedparts.com/en/search/ERJ-2GEJ1R0X
R_ERJ-3GEYJ1R0V,R,1 Ω,resistor_footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C301.pdf,RES SMD 1 Ω 5% 0603 75V,Panasonic,ERJ-3GEYJ1R0V,5%,200 ppm/°C,75V,0603,1608,ERJ-3GEYJ,https://www.trustedparts.com/en/search/ERJ-3GEYJ1R0V
R_ERJ-6GEYJ1R0V,R,1 Ω,resistor_footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C301.pdf,RES SMD 1 Ω 5% 0805 150V,Panasonic,ERJ-6GEYJ1R0V,5%,200 ppm/°C,150V,0805,2012,ERJ-6GEYJ,https://www.trustedparts.com/en/search/ERJ-6GEYJ1R0V
R_RT0805BRD071RL,R,1 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805BRD071RL,RES SMD 1 Ω 0.1% 0805 150V,Yageo,RT0805BRD071RL,0.1%,25 ppm/°C,150V,0805,2012,RT0805BRD07,https://www.trustedparts.com/en/search/RT0805BRD071RL
R_RT0805BRE071RL,R,1 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805BRE071RL,RES SMD 1 Ω 0.1% 0805 150V,Yageo,RT0805BRE071RL,0.1%,50 ppm/°C,150V,0805,2012,RT0805BRE07,https://www.trustedparts.com/en/search/RT0805BRE071RL
R_RT0805DRE071RL,R,1 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805DRE071RL,RES SMD 1 Ω 0.5% 0805 150V,Yageo,RT0805DRE071RL,0.5%,50 ppm/°C,150V,0805,2012,RT0805DRE07,https://www.trustedparts.com/en/search/RT0805DRE071RL
R_RT0805FRE071RL,R,1 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805FRE071RL,RES SMD 1 Ω 1% 0805 150V,Yageo,RT0805FRE071RL,1%,50 ppm/°C,150V,0805,2012,RT0805FRE07,https://www.trustedparts.com/en/search/RT0805FRE071RL
R_RT0805FRD071RL,R,1 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805FRD071RL,RES SMD 1 Ω 1% 0805 150V,Yageo,RT0805FRD071RL,1%,25 ppm/°C,150V,0805,2012,RT0805FRD07,https://www.trustedparts.com/en/search/RT0805FRD071RL
R_RT1206FRE071RL,R,1 Ω,resistor_footprints:R_1206_3216Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT1206FRE071RL,RES SMD 1 Ω 1% 1206 200V,Yageo,RT1206FRE071RL,1%,50 ppm/°C,200V,1206,3216,RT1206FRE07,https://www.trustedparts.com/en/search/RT1206FRE071RL
R_AA0805FR-071RL,R,1 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=AA0805FR-071RL,RES SMD 1 Ω 1% 0805 150V,Yageo,AA0805FR-071RL,1%,25 ppm/°C,150V,0805,2012,AA0805FR-07,https://www.trustedparts.com/en/search/AA0805FR-071RL
R_RT0805BRD071R02L,R,1.02 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805BRD071R02L,RES SMD 1.02 Ω 0.1% 0805 150V,Yageo,RT0805BRD071R02L,0.1%,25 ppm/°C,150V,0805,2012,RT0805BRD07,https://www.trustedparts.com/en/search/RT0805BRD071R02L
R_RT0805BRE071R02L,R,1.02 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805BRE071R02L,RES SMD 1.02 Ω 0.1% 0805 150V,Yageo,RT0805BRE071R02L,0.1%,50 ppm/°C,150V,0805,2012,RT0805BRE07,https://www.trustedparts.com/en/search/RT0805BRE071R02L
R_RT0805DRE071R02L,R,1.02 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805DRE071R02L,RES SMD 1.02 Ω 0.5% 0805 150V,Yageo,RT0805DRE071R02L,0.5%,50 ppm/°C,150V,0805,2012,RT0805DRE07,https://www.trustedparts.com/en/search/RT0805DRE071R02L
R_AA0805FR-071R02L,R,1.02 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=AA0805FR-071R02L,RES SMD 1.02 Ω 1% 0805 150V,Yageo,AA0805FR-071R02L,1%,25 ppm/°C,150V,0805,2012,AA0805FR-07,https://www.trustedparts.com/en/search/AA0805FR-071R02L
R_RT0805BRD071R05L,R,1.05 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805BRD071R05L,RES SMD 1.05 Ω 0.1% 0805 150V,Yageo,RT0805BRD071R05L,0.1%,25 ppm/°C,150V,0805,2012,RT0805BRD07,https://www.trustedparts.com/en/search/RT0805BRD071R05L
R_RT0805BRE071R05L,R,1.05 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805BRE071R05L,RES SMD 1.05 Ω 0.1% 0805 150V,Yageo,RT0805BRE071R05L,0.1%,50 ppm/°C,150V,0805,2012,RT0805BRE07,https://www.trustedparts.com/en/search/RT0805BRE071R05L
R_RT0805DRE071R05L,R,1.05 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805DRE071R05L,RES SMD 1.05 Ω 0.5% 0805 150V,Yageo,RT0805DRE071R05L,0.5%,50 ppm/°C,150V,0805,2012,RT0805DRE07,https://www.trustedparts.com/en/search/RT0805DRE071R05L
R_AA0805FR-071R05L,R,1.05 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=AA0805FR-071R05L,RES SMD 1.05 Ω 1% 0805 150V,Yageo,AA0805FR-071R05L,1%,25 ppm/°C,150V,0805,2012,AA0805FR-07,https://www.trustedparts.com/en/search/AA0805FR-071R05L
R_RT0805BRD071R07L,R,1.07 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805BRD071R07L,RES SMD 1.07 Ω 0.1% 0805 150V,Yageo,RT0805BRD071R07L,0.1%,25 ppm/°C,150V,0805,2012,RT0805BRD07,https://www.trustedparts.com/en/search/RT0805BRD071R07L
R_RT0805BRE071R07L,R,1.07 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805BRE071R07L,RES SMD 1.07 Ω 0.1% 0805 150V,Yageo,RT0805BRE071R07L,0.1%,50 ppm/°C,150V,0805,2012,RT0805BRE07,https://www.trustedparts.com/en/search/RT0805BRE071R07L
R_RT0805DRE071R07L,R,1.07 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805DRE071R07L,RES SMD 1.07 Ω 0.5% 0805 150V,Yageo,RT0805DRE071R07L,0.5%,50 ppm/°C,150V,0805,2012,RT0805DRE07,https://www.trustedparts.com/en/search/RT0805DRE071R07L
R_AA0805FR-071R07L,R,1.07 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=AA0805FR-071R07L,RES SMD 1.07 Ω 1% 0805 150V,Yageo,AA0805FR-071R07L,1%,25 ppm/°C,150V,0805,2012,AA0805FR-07,https://www.trustedparts.com/en/search/AA0805FR-071R07L
R_ERJ-2GEJ1R1X,R,1.1 Ω,resistor_footprints:R_0402_1005Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C301.pdf,RES SMD 1.1 Ω 5% 0402 50V,Panasonic,ERJ-2GEJ1R1X,5%,200 ppm/°C,50V,0402,1005,ERJ-2GEJ,https://www.trustedparts.com/en/search/ERJ-2GEJ1R1X
R_ERJ-3GEYJ1R1V,R,1.1 Ω,resistor_footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C301.pdf,RES SMD 1.1 Ω 5% 0603 75V,Panasonic,ERJ-3GEYJ1R1V,5%,200 ppm/°C,75V,0603,1608,ERJ-3GEYJ,https://www.trustedparts.com/en/search/ERJ-3GEYJ1R1V
R_ERJ-6GEYJ1R1V,R,1.1 Ω,resistor_footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C301.pdf,RES SMD 1.1 Ω 5% 0805 150V,Panasonic,ERJ-6GEYJ1R1V,5%,200 ppm/°C,150V,0805,2012,ERJ-6GEYJ,https://www.trustedparts.com/en/search/ERJ-6GEYJ1R1V
R_RT0805BRD071R1L,R,1.1 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805BRD071R1L,RES SMD 1.1 Ω 0.1% 0805 150V,Yageo,RT0805BRD071R1L,0.1%,25 ppm/°C,150V,0805,2012,RT0805BRD07,https://www.trustedparts.com/en/search/RT0805BRD071R1L
R_RT0805BRE071R1L,R,1.1 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805BRE071R1L,RES SMD 1.1 Ω 0.1% 0805 150V,Yageo,RT0805BRE071R1L,0.1%,50 ppm/°C,150V,0805,2012,RT0805BRE07,https://www.trustedparts.com/en/search/RT0805BRE071R1L
R_RT0805DRE071R1L,R,1.1 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805DRE071R1L,RES SMD 1.1 Ω 0.5% 0805 150V,Yageo,RT0805DRE071R1L,0.5%,50 ppm/°C,150V,0805,2012,RT0805DRE07,https://www.trustedparts.com/en/search/RT0805DRE071R1L
R_RT1206FRE071R1L,R,1.1 Ω,resistor_footprints:R_1206_3216Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT1206FRE071R1L,RES SMD 1.1 Ω 1% 1206 200V,Yageo,RT1206FRE071R1L,1%,50 ppm/°C,200V,1206,3216,RT1206FRE07,https://www.trustedparts.com/en/search/RT1206FRE071R1L
R_AA0805FR-071R1L,R,1.1 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=AA0805FR-071R1L,RES SMD 1.1 Ω 1% 0805 150V,Yageo,AA0805FR-071R1L,1%,25 ppm/°C,150V,0805,2012,AA0805FR-07,https://www.trustedparts.com/en/search/AA0805FR-071R1L
R_RT0805BRD071R13L,R,1.13 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805BRD071R13L,RES SMD 1.13 Ω 0.1% 0805 150V,Yageo,RT0805BRD071R13L,0.1%,25 ppm/°C,150V,0805,2012,RT0805BRD07,https://www.trustedparts.com/en/search/RT0805BRD071R13L
R_RT0805BRE071R13L,R,1.13 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805BRE071R13L,RES SMD 1.13 Ω 0.1% 0805 150V,Yageo,RT0805BRE071R13L,0.1%,50 ppm/°C,150V,0805,2012,RT0805BRE07,https://www.trustedparts.com/en/search/RT0805BRE071R13L
R_RT0805DRE071R13L,R,1.13 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805DRE071R13L,RES SMD 1.13 Ω 0.5% 0805 150V,Yageo,RT0805DRE071R13L,0.5%,50 ppm/°C,150V,0805,2012,RT0805DRE07,https://www.trustedparts.com/en/search/RT0805DRE071R13L
R_AA0805FR-071R13L,R,1.13 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=AA0805FR-071R13L,RES SMD 1.13 Ω 1% 0805 150V,Yageo,AA0805FR-071R13L,1%,25 ppm/°C,150V,0805,2012,AA0805FR-07,https://www.trustedparts.com/en/search/AA0805FR-071R13L
R_RT0805BRD071R15L,R,1.15 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805BRD071R15L,RES SMD 1.15 Ω 0.1% 0805 150V,Yageo,RT0805BRD071R15L,0.1%,25 ppm/°C,150V,0805,2012,RT0805BRD07,https://www.trustedparts.com/en/search/RT0805BRD071R15L
R_RT0805BRE071R15L,R,1.15 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805BRE071R15L,RES SMD 1.15 Ω 0.1% 0805 150V,Yageo,RT0805BRE071R15L,0.1%,50 ppm/°C,150V,0805,2012,RT0805BRE07,https://www.trustedparts.com/en/search/RT0805BRE071R15L
R_RT0805DRE071R15L,R,1.15 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805DRE071R15L,RES SMD 1.15 Ω 0.5% 0805 150V,Yageo,RT0805DRE071R15L,0.5%,50 ppm/°C,150V,0805,2012,RT0805DRE07,https://www.trustedparts.com/en/search/RT0805DRE071R15L
R_AA0805FR-071R15L,R,1.15 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=AA0805FR-071R15L,RES SMD 1.15 Ω 1% 0805 150V,Yageo,AA0805FR-071R15L,1%,25 ppm/°C,150V,0805,2012,AA0805FR-07,https://www.trustedparts.com/en/search/AA0805FR-071R15L
R_RT0805BRD071R18L,R,1.18 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805BRD071R18L,RES SMD 1.18 Ω 0.1% 0805 150V,Yageo,RT0805BRD071R18L,0.1%,25 ppm/°C,150V,0805,2012,RT0805BRD07,https://www.trustedparts.com/en/search/RT0805BRD071R18L
R_RT0805BRE071R18L,R,1.18 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805BRE071R18L,RES SMD 1.18 Ω 0.1% 0805 150V,Yageo,RT0805BRE071R18L,0.1%,50 ppm/°C,150V,0805,2012,RT0805BRE07,https://www.trustedparts.com/en/search/RT0805BRE071R18L
R_RT0805DRE071R18L,R,1.18 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805DRE071R18L,RES SMD 1.18 Ω 0.5% 0805 150V,Yageo,RT0805DRE071R18L,0.5%,50 ppm/°C,150V,0805,2012,RT0805DRE07,https://www.trustedparts.com/en/search/RT0805DRE071R18L
R_AA0805FR-071R18L,R,1.18 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=AA0805FR-071R18L,RES SMD 1.18 Ω 1% 0805 150V,Yageo,AA0805FR-071R18L,1%,25 ppm/°C,150V,0805,2012,AA0805FR-07,https://www.trustedparts.com/en/search/AA0805FR-071R18L
R_ERJ-2GEJ1R2X,R,1.2 Ω,resistor_footprints:R_0402_1005Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C301.pdf,RES SMD 1.2 Ω 5% 0402 50V,Panasonic,ERJ-2GEJ1R2X,5%,200 ppm/°C,50V,0402,1005,ERJ-2GEJ,https://www.trustedparts.com/en/search/ERJ-2GEJ1R2X
R_ERJ-3GEYJ1R2V,R,1.2 Ω,resistor_footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C301.pdf,RES SMD 1.2 Ω 5% 0603 75V,Panasonic,ERJ-3GEYJ1R2V,5%,200 ppm/°C,75V,0603,1608,ERJ-3GEYJ,https://www.trustedparts.com/en/search/ERJ-3GEYJ1R2V
R_ERJ-6GEYJ1R2V,R,1.2 Ω,resistor_footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C301.pdf,RES SMD 1.2 Ω 5% 0805 150V,Panasonic,ERJ-6GEYJ1R2V,5%,200 ppm/°C,150V,0805,2012,ERJ-6GEYJ,https://www.trustedparts.com/en/search/ERJ-6GEYJ1R2V
R_RT0805BRD071R2L,R,1.2 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805BRD071R2L,RES SMD 1.2 Ω 0.1% 0805 150V,Yageo,RT0805BRD071R2L,0.1%,25 ppm/°C,150V,0805,2012,RT0805BRD07,https://www.trustedparts.com/en/search/RT0805BRD071R2L
R_RT0805BRE071R2L,R,1.2 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805BRE071R2L,RES SMD 1.2 Ω 0.1% 0805 150V,Yageo,RT0805BRE071R2L,0.1%,50 ppm/°C,150V,0805,2012,RT0805BRE07,https://www.trustedparts.com/en/search/RT0805BRE071R2L
R_RT0805DRE071R2L,R,1.2 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805DRE071R2L,RES SMD 1.2 Ω 0.5% 0805 150V,Yageo,RT0805DRE071R2L,0.5%,50 ppm/°C,150V,0805,2012,RT0805DRE07,https://www.trustedparts.com/en/search/RT0805DRE071R2L
R_RT0805FRE071R2L,R,1.2 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805FRE071R2L,RES SMD 1.2 Ω 1% 0805 150V,Yageo,RT0805FRE071R2L,1%,50 ppm/°C,150V,0805,2012,RT0805FRE07,https://www.trustedparts.com/en/search/RT0805FRE071R2L
R_RT1206FRE071R2L,R,1.2 Ω,resistor_footprints:R_1206_3216Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT1206FRE071R2L,RES SMD 1.2 Ω 1% 1206 200V,Yageo,RT1206FRE071R2L,1%,50 ppm/°C,200V,1206,3216,RT1206FRE07,https://www.trustedparts.com/en/search/RT1206FRE071R2L
R_AA0805FR-071R2L,R,1.2 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=AA0805FR-071R2L,RES SMD 1.2 Ω 1% 0805 150V,Yageo,AA0805FR-071R2L,1%,25 ppm/°C,150V,0805,2012,AA0805FR-07,https://www.trustedparts.com/en/search/AA0805FR-071R2L
R_RT0805BRD071R21L,R,1.21 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805BRD071R21L,RES SMD 1.21 Ω 0.1% 0805 150V,Yageo,RT0805BRD071R21L,0.1%,25 ppm/°C,150V,0805,2012,RT0805BRD07,https://www.trustedparts.com/en/search/RT0805BRD071R21L
R_RT0805BRE071R21L,R,1.21 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805BRE071R21L,RES SMD 1.21 Ω 0.1% 0805 150V,Yageo,RT0805BRE071R21L,0.1%,50 ppm/°C,150V,0805,2012,RT0805BRE07,https://www.trustedparts.com/en/search/RT0805BRE071R21L
R_RT0805DRE071R21L,R,1.21 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805DRE071R21L,RES SMD 1.21 Ω 0.5% 0805 150V,Yageo,RT0805DRE071R21L,0.5%,50 ppm/°C,150V,0805,2012,RT0805DRE07,https://www.trustedparts.com/en/search/RT0805DRE071R21L
R_AA0805FR-071R21L,R,1.21 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=AA0805FR-071R21L,RES SMD 1.21 Ω 1% 0805 150V,Yageo,AA0805FR-071R21L,1%,25 ppm/°C,150V,0805,2012,AA0805FR-07,https://www.trustedparts.com/en/search/AA0805FR-071R21L
R_RT0805BRD071R24L,R,1.24 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805BRD071R24L,RES SMD 1.24 Ω 0.1% 0805 150V,Yageo,RT0805BRD071R24L,0.1%,25 ppm/°C,150V,0805,2012,RT0805BRD07,https://www.trustedparts.com/en/search/RT0805BRD071R24L
R_RT0805BRE071R24L,R,1.24 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805BRE071R24L,RES SMD 1.24 Ω 0.1% 0805 150V,Yageo,RT0805BRE071R24L,0.1%,50 ppm/°C,150V,0805,2012,RT0805BRE07,https://www.trustedparts.com/en/search/RT0805BRE071R24L
R_RT0805DRE071R24L,R,1.24 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805DRE071R24L,RES SMD 1.24 Ω 0.5% 0805 150V,Yageo,RT0805DRE071R24L,0.5%,50 ppm/°C,150V,0805,2012,RT0805DRE07,https://www.trustedparts.com/en/search/RT0805DRE071R24L
R_AA0805FR-071R24L,R,1.24 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=AA0805FR-071R24L,RES SMD 1.24 Ω 1% 0805 150V,Yageo,AA0805FR-071R24L,1%,25 ppm/°C,150V,0805,2012,AA0805FR-07,https://www.trustedparts.com/en/search/AA0805FR-071R24L
R_RT0805BRD071R27L,R,1.27 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805BRD071R27L,RES SMD 1.27 Ω 0.1% 0805 150V,Yageo,RT0805BRD071R27L,0.1%,25 ppm/°C,150V,0805,2012,RT0805BRD07,https://www.trustedparts.com/en/search/RT0805BRD071R27L
R_RT0805BRE071R27L,R,1.27 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805BRE071R27L,RES SMD 1.27 Ω 0.1% 0805 150V,Yageo,RT0805BRE071R27L,0.1%,50 ppm/°C,150V,0805,2012,RT0805BRE07,https://www.trustedparts.com/en/search/RT0805BRE071R27L
R_RT0805DRE071R27L,R,1.27 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805DRE071R27L,RES SMD 1.27 Ω 0.5% 0805 150V,Yageo,RT0805DRE071R27L,0.5%,50 ppm/°C,150V,0805,2012,RT0805DRE07,https://www.trustedparts.com/en/search/RT0805DRE071R27L
R_AA0805FR-071R27L,R,1.27 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=AA0805FR-071R27L,RES SMD 1.27 Ω 1% 0805 150V,Yageo,AA0805FR-071R27L,1%,25 ppm/°C,150V,0805,2012,AA0805FR-07,https://www.trustedparts.com/en/search/AA0805FR-071R27L
R_ERJ-2GEJ1R3X,R,1.3 Ω,resistor_footprints:R_0402_1005Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C301.pdf,RES SMD 1.3 Ω 5% 0402 50V,Panasonic,ERJ-2GEJ1R3X,5%,200 ppm/°C,50V,0402,1005,ERJ-2GEJ,https://www.trustedparts.com/en/search/ERJ-2GEJ1R3X
R_ERJ-3GEYJ1R3V,R,1.3 Ω,resistor_footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C301.pdf,RES SMD 1.3 Ω 5% 0603 75V,Panasonic,ERJ-3GEYJ1R3V,5%,200 ppm/°C,75V,0603,1608,ERJ-3GEYJ,https://www.trustedparts.com/en/search/ERJ-3GEYJ1R3V
R_ERJ-6GEYJ1R3V,R,1.3 Ω,resistor_footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C301.pdf,RES SMD 1.3 Ω 5% 0805 150V,Panasonic,ERJ-6GEYJ1R3V,5%,200 ppm/°C,150V,0805,2012,ERJ-6GEYJ,https://www.trustedparts.com/en/search/ERJ-6GEYJ1R3V
R_RT0805BRD071R3L,R,1.3 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805BRD071R3L,RES SMD 1.3 Ω 0.1% 0805 150V,Yageo,RT0805BRD071R3L,0.1%,25 ppm/°C,150V,0805,2012,RT0805BRD07,https://www.trustedparts.com/en/search/RT0805BRD071R3L
R_RT0805BRE071R3L,R,1.3 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805BRE071R3L,RES SMD 1.3 Ω 0.1% 0805 150V,Yageo,RT0805BRE071R3L,0.1%,50 ppm/°C,150V,0805,2012,RT0805BRE07,https://www.trustedparts.com/en/search/RT0805BRE071R3L
R_RT0805DRE071R3L,R,1.3 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805DRE071R3L,RES SMD 1.3 Ω 0.5% 0805 150V,Yageo,RT0805DRE071R3L,0.5%,50 ppm/°C,150V,0805,2012,RT0805DRE07,https://www.trustedparts.com/en/search/RT0805DRE071R3L
R_RT1206FRE071R3L,R,1.3 Ω,resistor_footprints:R_1206_3216Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT1206FRE071R3L,RES SMD 1.3 Ω 1% 1206 200V,Yageo,RT1206FRE071R3L,1%,50 ppm/°C,200V,1206,3216,RT1206FRE07,https://www.trustedparts.com/en/search/RT1206FRE071R3L
R_AA0805FR-071R3L,R,1.3 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=AA0805FR-071R3L,RES SMD 1.3 Ω 1% 0805 150V,Yageo,AA0805FR-071R3L,1%,25 ppm/°C,150V,0805,2012,AA0805FR-07,https://www.trustedparts.com/en/search/AA0805FR-071R3L
R_RT0805BRD071R33L,R,1.33 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805BRD071R33L,RES SMD 1.33 Ω 0.1% 0805 150V,Yageo,RT0805BRD071R33L,0.1%,25 ppm/°C,150V,0805,2012,RT0805BRD07,https://www.trustedparts.com/en/search/RT0805BRD071R33L
R_RT0805BRE071R33L,R,1.33 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805BRE071R33L,RES SMD 1.33 Ω 0.1% 0805 150V,Yageo,RT0805BRE071R33L,0.1%,50 ppm/°C,150V,0805,2012,RT0805BRE07,https://www.trustedparts.com/en/search/RT0805BRE071R33L
