Symbol Name,Reference,Value,Footprint,Datasheet,Description,Manufacturer,MPN,Tolerance,Series,Trustedparts Search,Maximum DC Current (A),Maximum DC Resistance (Ω)
L_XFL2010-400ME,L,40 nH,inductor_footprints:XFL2010,https://www.coilcraft.com/getmedia/50382b97-998f-4b75-b5ee-4a93b0ac4411/xfl2010.pdf,INDUCTOR SMD 40 nH ±20%,Coilcraft,XFL2010-400ME,±20%,XFL2010,https://www.trustedparts.com/en/search/XFL2010-400ME,4.8,0.016
L_XFL2010-121ME,L,120 nH,inductor_footprints:XFL2010,https://www.coilcraft.com/getmedia/50382b97-998f-4b75-b5ee-4a93b0ac4411/xfl2010.pdf,INDUCTOR SMD 120 nH ±20%,Coilcraft,XFL2010-121ME,±20%,XFL2010,https://www.trustedparts.com/en/search/XFL2010-121ME,3.7,0.022
L_XFL2010-221ME,L,220 nH,inductor_footprints:XFL2010,https://www.coilcraft.com/getmedia/50382b97-998f-4b75-b5ee-4a93b0ac4411/xfl2010.pdf,INDUCTOR SMD 220 nH ±20%,Coilcraft,XFL2010-221ME,±20%,XFL2010,https://www.trustedparts.com/en/search/XFL2010-221ME,3.1,0.025
L_XFL2010-381ME,L,380 nH,inductor_footprints:XFL2010,https://www.coilcraft.com/getmedia/50382b97-998f-4b75-b5ee-4a93b0ac4411/xfl2010.pdf,INDUCTOR SMD 380 nH ±20%,Coilcraft,XFL2010-381ME,±20%,XFL2010,https://www.trustedparts.com/en/search/XFL2010-381ME,2.9,0.033
L_XFL2010-601ME,L,600 nH,inductor_footprints:XFL2010,https://www.coilcraft.com/getmedia/50382b97-998f-4b75-b5ee-4a93b0ac4411/xfl2010.pdf,INDUCTOR SMD 600 nH ±20%,Coilcraft,XFL2010-601ME,±20%,XFL2010,https://www.trustedparts.com/en/search/XFL2010-601ME,2.4,0.054
L_XFL2010-821ME,L,820 nH,inductor_footprints:XFL2010,https://www.coilcraft.com/getmedia/50382b97-998f-4b75-b5ee-4a93b0ac4411/xfl2010.pdf,INDUCTOR SMD 820 nH ±20%,Coilcraft,XFL2010-821ME,±20%,XFL2010,https://www.trustedparts.com/en/search/XFL2010-821ME,2.1,0.061
L_XFL2010-102ME,L,1 µH,inductor_footprints:XFL2010,https://www.coilcraft.com/getmedia/50382b97-998f-4b75-b5ee-4a93b0ac4411/xfl2010.pdf,INDUCTOR SMD 1 µH ±20%,Coilcraft,XFL2010-102ME,±20%,XFL2010,https://www.trustedparts.com/en/search/XFL2010-102ME,1.8,0.083
L_XFL2010-152ME,L,1.5 µH,inductor_footprints:XFL2010,https://www.coilcraft.com/getmedia/50382b97-998f-4b75-b5ee-4a93b0ac4411/xfl2010.pdf,INDUCTOR SMD 1.5 µH ±20%,Coilcraft,XFL2010-152ME,±20%,XFL2010,https://www.trustedparts.com/en/search/XFL2010-152ME,1.6,0.115
L_XFL2010-222ME,L,2.2 µH,inductor_footprints:XFL2010,https://www.coilcraft.com/getmedia/50382b97-998f-4b75-b5ee-4a93b0ac4411/xfl2010.pdf,INDUCTOR SMD 2.2 µH ±20%,Coilcraft,XFL2010-222ME,±20%,XFL2010,https://www.trustedparts.com/en/search/XFL2010-222ME,1.4,0.156
L_XFL2010-332ME,L,3.3 µH,inductor_footprints:XFL2010,https://www.coilcraft.com/getmedia/50382b97-998f-4b75-b5ee-4a93b0ac4411/xfl2010.pdf,INDUCTOR SMD 3.3 µH ±20%,Coilcraft,XFL2010-332ME,±20%,XFL2010,https://www.trustedparts.com/en/search/XFL2010-332ME,1.2,0.213
L_XFL2010-472ME,L,4.7 µH,inductor_footprints:XFL2010,https://www.coilcraft.com/getmedia/50382b97-998f-4b75-b5ee-4a93b0ac4411/xfl2010.pdf,INDUCTOR SMD 4.7 µH ±20%,Coilcraft,XFL2010-472ME,±20%,XFL2010,https://www.trustedparts.com/en/search/XFL2010-472ME,0.9,0.320
L_XFL2010-682ME,L,6.8 µH,inductor_footprints:XFL2010,https://www.coilcraft.com/getmedia/50382b97-998f-4b75-b5ee-4a93b0ac4411/xfl2010.pdf,INDUCTOR SMD 6.8 µH ±20%,Coilcraft,XFL2010-682ME,±20%,XFL2010,https://www.trustedparts.com/en/search/XFL2010-682ME,0.8,0.405
L_XFL2010-822ME,L,8.2 µH,inductor_footprints:XFL2010,https://www.coilcraft.com/getmedia/50382b97-998f-4b75-b5ee-4a93b0ac4411/xfl2010.pdf,INDUCTOR SMD 8.2 µH ±20%,Coilcraft,XFL2010-822ME,±20%,XFL2010,https://www.trustedparts.com/en/search/XFL2010-822ME,0.8,0.511
