Symbol Name,Reference,Value,Footprint,Datasheet,Description,Manufacturer,MPN,Tolerance,Temperature Coefficient,Voltage Rating,Case Code - in,Case Code - mm,Series,Trustedparts Search
R_RC0603FR-07102RL,R,102 Ω,resistor_footprints:R_0603_1608Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RC0603FR-07102RL,RES SMD 102 Ω 1% 0603 75V,Yageo,RC0603FR-07102RL,1%,200 ppm/°C,75V,0603,1608,RC0603FR-07,https://www.trustedparts.com/en/search/RC0603FR-07102RL
R_RC0603FR-07105RL,R,105 Ω,resistor_footprints:R_0603_1608Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RC0603FR-07105RL,RES SMD 105 Ω 1% 0603 75V,Yageo,RC0603FR-07105RL,1%,200 ppm/°C,75V,0603,1608,RC0603FR-07,https://www.trustedparts.com/en/search/RC0603FR-07105RL
R_RC0603FR-07107RL,R,107 Ω,resistor_footprints:R_0603_1608Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RC0603FR-07107RL,RES SMD 107 Ω 1% 0603 75V,Yageo,RC0603FR-07107RL,1%,200 ppm/°C,75V,0603,1608,RC0603FR-07,https://www.trustedparts.com/en/search/RC0603FR-07107RL
R_RC0603FR-07110RL,R,110 Ω,resistor_footprints:R_0603_1608Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RC0603FR-07110RL,RES SMD 110 Ω 1% 0603 75V,Yageo,RC0603FR-07110RL,1%,200 ppm/°C,75V,0603,1608,RC0603FR-07,https://www.trustedparts.com/en/search/RC0603FR-07110RL
R_RC0603FR-07113RL,R,113 Ω,resistor_footprints:R_0603_1608Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RC0603FR-07113RL,RES SMD 113 Ω 1% 0603 75V,Yageo,RC0603FR-07113RL,1%,200 ppm/°C,75V,0603,1608,RC0603FR-07,https://www.trustedparts.com/en/search/RC0603FR-07113RL
R_RC0603FR-07115RL,R,115 Ω,resistor_footprints:R_0603_1608Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RC0603FR-07115RL,RES SMD 115 Ω 1% 0603 75V,Yageo,RC0603FR-07115RL,1%,200 ppm/°C,75V,0603,1608,RC0603FR-07,https://www.trustedparts.com/en/search/RC0603FR-07115RL
R_RC0603FR-07118RL,R,118 Ω,resistor_footprints:R_0603_1608Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RC0603FR-07118RL,RES SMD 118 Ω 1% 0603 75V,Yageo,RC0603FR-07118RL,1%,200 ppm/°C,75V,0603,1608,RC0603FR-07,https://www.trustedparts.com/en/search/RC0603FR-07118RL
R_RC0603FR-07120RL,R,120 Ω,resistor_footprints:R_0603_1608Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RC0603FR-07120RL,RES SMD 120 Ω 1% 0603 75V,Yageo,RC0603FR-07120RL,1%,200 ppm/°C,75V,0603,1608,RC0603FR-07,https://www.trustedparts.com/en/search/RC0603FR-07120RL
R_RC0603FR-07121RL,R,121 Ω,resistor_footprints:R_0603_1608Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RC0603FR-07121RL,RES SMD 121 Ω 1% 0603 75V,Yageo,RC0603FR-07121RL,1%,200 ppm/°C,75V,0603,1608,RC0603FR-07,https://www.trustedparts.com/en/search/RC0603FR-07121RL
R_RC0603FR-07124RL,R,124 Ω,resistor_footprints:R_0603_1608Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RC0603FR-07124RL,RES SMD 124 Ω 1% 0603 75V,Yageo,RC0603FR-07124RL,1%,200 ppm/°C,75V,0603,1608,RC0603FR-07,https://www.trustedparts.com/en/search/RC0603FR-07124RL
R_RC0603FR-07127RL,R,127 Ω,resistor_footprints:R_0603_1608Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RC0603FR-07127RL,RES SMD 127 Ω 1% 0603 75V,Yageo,RC0603FR-07127RL,1%,200 ppm/°C,75V,0603,1608,RC0603FR-07,https://www.trustedparts.com/en/search/RC0603FR-07127RL
R_RC0603FR-07130RL,R,130 Ω,resistor_footprints:R_0603_1608Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RC0603FR-07130RL,RES SMD 130 Ω 1% 0603 75V,Yageo,RC0603FR-07130RL,1%,200 ppm/°C,75V,0603,1608,RC0603FR-07,https://www.trustedparts.com/en/search/RC0603FR-07130RL
R_RC0603FR-07133RL,R,133 Ω,resistor_footprints:R_0603_1608Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RC0603FR-07133RL,RES SMD 133 Ω 1% 0603 75V,Yageo,RC0603FR-07133RL,1%,200 ppm/°C,75V,0603,1608,RC0603FR-07,https://www.trustedparts.com/en/search/RC0603FR-07133RL
R_RC0603FR-07137RL,R,137 Ω,resistor_footprints:R_0603_1608Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RC0603FR-07137RL,RES SMD 137 Ω 1% 0603 75V,Yageo,RC0603FR-07137RL,1%,200 ppm/°C,75V,0603,1608,RC0603FR-07,https://www.trustedparts.com/en/search/RC0603FR-07137RL
R_RC0603FR-0710KL,R,10 kΩ,resistor_footprints:R_0603_1608Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RC0603FR-0710KL,RES SMD 10 kΩ 1% 0603 75V,Yageo,RC0603FR-0710KL,1%,200 ppm/°C,75V,0603,1608,RC0603FR-07,https://www.trustedparts.com/en/search/RC0603FR-0710KL
R_RC0603FR-0710K2L,R,10.2 kΩ,resistor_footprints:R_0603_1608Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RC0603FR-0710K2L,RES SMD 10.2 kΩ 1% 0603 75V,Yageo,RC0603FR-0710K2L,1%,200 ppm/°C,75V,0603,1608,RC0603FR-07,https://www.trustedparts.com/en/search/RC0603FR-0710K2L
R_RC0603FR-0710K5L,R,10.5 kΩ,resistor_footprints:R_0603_1608Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RC0603FR-0710K5L,RES SMD 10.5 kΩ 1% 0603 75V,Yageo,RC0603FR-0710K5L,1%,200 ppm/°C,75V,0603,1608,RC0603FR-07,https://www.trustedparts.com/en/search/RC0603FR-0710K5L
R_RC0603FR-0710K7L,R,10.7 kΩ,resistor_footprints:R_0603_1608Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RC0603FR-0710K7L,RES SMD 10.7 kΩ 1% 0603 75V,Yageo,RC0603FR-0710K7L,1%,200 ppm/°C,75V,0603,1608,RC0603FR-07,https://www.trustedparts.com/en/search/RC0603FR-0710K7L
R_RC0603FR-0711KL,R,11 kΩ,resistor_footprints:R_0603_1608Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RC0603FR-0711KL,RES SMD 11 kΩ 1% 0603 75V,Yageo,RC0603FR-0711KL,1%,200 ppm/°C,75V,0603,1608,RC0603FR-07,https://www.trustedparts.com/en/search/RC0603FR-0711KL
R_RC0603FR-0711K3L,R,11.3 kΩ,resistor_footprints:R_0603_1608Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RC0603FR-0711K3L,RES SMD 11.3 kΩ 1% 0603 75V,Yageo,RC0603FR-0711K3L,1%,200 ppm/°C,75V,0603,1608,RC0603FR-07,https://www.trustedparts.com/en/search/RC0603FR-0711K3L
R_RC0603FR-0711K5L,R,11.5 kΩ,resistor_footprints:R_0603_1608Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RC0603FR-0711K5L,RES SMD 11.5 kΩ 1% 0603 75V,Yageo,RC0603FR-0711K5L,1%,200 ppm/°C,75V,0603,1608,RC0603FR-07,https://www.trustedparts.com/en/search/RC0603FR-0711K5L
R_RC0603FR-0711K8L,R,11.8 kΩ,resistor_footprints:R_0603_1608Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RC0603FR-0711K8L,RES SMD 11.8 kΩ 1% 0603 75V,Yageo,RC0603FR-0711K8L,1%,200 ppm/°C,75V,0603,1608,RC0603FR-07,https://www.trustedparts.com/en/search/RC0603FR-0711K8L
R_RC0603FR-0712KL,R,12 kΩ,resistor_footprints:R_0603_1608Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RC0603FR-0712KL,RES SMD 12 kΩ 1% 0603 75V,Yageo,RC0603FR-0712KL,1%,200 ppm/°C,75V,0603,1608,RC0603FR-07,https://www.trustedparts.com/en/search/RC0603FR-0712KL
R_RC0603FR-0712K1L,R,12.1 kΩ,resistor_footprints:R_0603_1608Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RC0603FR-0712K1L,RES SMD 12.1 kΩ 1% 0603 75V,Yageo,RC0603FR-0712K1L,1%,200 ppm/°C,75V,0603,1608,RC0603FR-07,https://www.trustedparts.com/en/search/RC0603FR-0712K1L
R_RC0603FR-0712K4L,R,12.4 kΩ,resistor_footprints:R_0603_1608Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RC0603FR-0712K4L,RES SMD 12.4 kΩ 1% 0603 75V,Yageo,RC0603FR-0712K4L,1%,200 ppm/°C,75V,0603,1608,RC0603FR-07,https://www.trustedparts.com/en/search/RC0603FR-0712K4L
R_RC0603FR-0712K7L,R,12.7 kΩ,resistor_footprints:R_0603_1608Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RC0603FR-0712K7L,RES SMD 12.7 kΩ 1% 0603 75V,Yageo,RC0603FR-0712K7L,1%,200 ppm/°C,75V,0603,1608,RC0603FR-07,https://www.trustedparts.com/en/search/RC0603FR-0712K7L
R_RC0603FR-0713KL,R,13 kΩ,resistor_footprints:R_0603_1608Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RC0603FR-0713KL,RES SMD 13 kΩ 1% 0603 75V,Yageo,RC0603FR-0713KL,1%,200 ppm/°C,75V,0603,1608,RC0603FR-07,https://www.trustedparts.com/en/search/RC0603FR-0713KL
R_RC0603FR-0713K3L,R,13.3 kΩ,resistor_footprints:R_0603_1608Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RC0603FR-0713K3L,RES SMD 13.3 kΩ 1% 0603 75V,Yageo,RC0603FR-0713K3L,1%,200 ppm/°C,75V,0603,1608,RC0603FR-07,https://www.trustedparts.com/en/search/RC0603FR-0713K3L
R_RC0603FR-0713K7L,R,13.7 kΩ,resistor_footprints:R_0603_1608Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RC0603FR-0713K7L,RES SMD 13.7 kΩ 1% 0603 75V,Yageo,RC0603FR-0713K7L,1%,200 ppm/°C,75V,0603,1608,RC0603FR-07,https://www.trustedparts.com/en/search/RC0603FR-0713K7L
R_RC0603FR-07100KL,R,100 kΩ,resistor_footprints:R_0603_1608Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RC0603FR-07100KL,RES SMD 100 kΩ 1% 0603 75V,Yageo,RC0603FR-07100KL,1%,200 ppm/°C,75V,0603,1608,RC0603FR-07,https://www.trustedparts.com/en/search/RC0603FR-07100KL
R_RC0603FR-07102KL,R,102 kΩ,resistor_footprints:R_0603_1608Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RC0603FR-07102KL,RES SMD 102 kΩ 1% 0603 75V,Yageo,RC0603FR-07102KL,1%,200 ppm/°C,75V,0603,1608,RC0603FR-07,https://www.trustedparts.com/en/search/RC0603FR-07102KL
R_RC0603FR-07105KL,R,105 kΩ,resistor_footprints:R_0603_1608Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RC0603FR-07105KL,RES SMD 105 kΩ 1% 0603 75V,Yageo,RC0603FR-07105KL,1%,200 ppm/°C,75V,0603,1608,RC0603FR-07,https://www.trustedparts.com/en/search/RC0603FR-07105KL
R_RC0603FR-07107KL,R,107 kΩ,resistor_footprints:R_0603_1608Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RC0603FR-07107KL,RES SMD 107 kΩ 1% 0603 75V,Yageo,RC0603FR-07107KL,1%,200 ppm/°C,75V,0603,1608,RC0603FR-07,https://www.trustedparts.com/en/search/RC0603FR-07107KL
R_RC0603FR-07110KL,R,110 kΩ,resistor_footprints:R_0603_1608Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RC0603FR-07110KL,RES SMD 110 kΩ 1% 0603 75V,Yageo,RC0603FR-07110KL,1%,200 ppm/°C,75V,0603,1608,RC0603FR-07,https://www.trustedparts.com/en/search/RC0603FR-07110KL
R_RC0603FR-07113KL,R,113 kΩ,resistor_footprints:R_0603_1608Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RC0603FR-07113KL,RES SMD 113 kΩ 1% 0603 75V,Yageo,RC0603FR-07113KL,1%,200 ppm/°C,75V,0603,1608,RC0603FR-07,https://www.trustedparts.com/en/search/RC0603FR-07113KL
R_RC0603FR-07115KL,R,115 kΩ,resistor_footprints:R_0603_1608Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RC0603FR-07115KL,RES SMD 115 kΩ 1% 0603 75V,Yageo,RC0603FR-07115KL,1%,200 ppm/°C,75V,0603,1608,RC0603FR-07,https://www.trustedparts.com/en/search/RC0603FR-07115KL
R_RC0603FR-07118KL,R,118 kΩ,resistor_footprints:R_0603_1608Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RC0603FR-07118KL,RES SMD 118 kΩ 1% 0603 75V,Yageo,RC0603FR-07118KL,1%,200 ppm/°C,75V,0603,1608,RC0603FR-07,https://www.trustedparts.com/en/search/RC0603FR-07118KL
R_RC0603FR-07120KL,R,120 kΩ,resistor_footprints:R_0603_1608Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RC0603FR-07120KL,RES SMD 120 kΩ 1% 0603 75V,Yageo,RC0603FR-07120KL,1%,200 ppm/°C,75V,0603,1608,RC0603FR-07,https://www.trustedparts.com/en/search/RC0603FR-07120KL
R_RC0603FR-07121KL,R,121 kΩ,resistor_footprints:R_0603_1608Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RC0603FR-07121KL,RES SMD 121 kΩ 1% 0603 75V,Yageo,RC0603FR-07121KL,1%,200 ppm/°C,75V,0603,1608,RC0603FR-07,https://www.trustedparts.com/en/search/RC0603FR-07121KL
R_RC0603FR-07124KL,R,124 kΩ,resistor_footprints:R_0603_1608Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RC0603FR-07124KL,RES SMD 124 kΩ 1% 0603 75V,Yageo,RC0603FR-07124KL,1%,200 ppm/°C,75V,0603,1608,RC0603FR-07,https://www.trustedparts.com/en/search/RC0603FR-07124KL
R_RC0603FR-07127KL,R,127 kΩ,resistor_footprints:R_0603_1608Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RC0603FR-07127KL,RES SMD 127 kΩ 1% 0603 75V,Yageo,RC0603FR-07127KL,1%,200 ppm/°C,75V,0603,1608,RC0603FR-07,https://www.trustedparts.com/en/search/RC0603FR-07127KL
R_RC0603FR-07130KL,R,130 kΩ,resistor_footprints:R_0603_1608Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RC0603FR-07130KL,RES SMD 130 kΩ 1% 0603 75V,Yageo,RC0603FR-07130KL,1%,200 ppm/°C,75V,0603,1608,RC0603FR-07,https://www.trustedparts.com/en/search/RC0603FR-07130KL
R_RC0603FR-07133KL,R,133 kΩ,resistor_footprints:R_0603_1608Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RC0603FR-07133KL,RES SMD 133 kΩ 1% 0603 75V,Yageo,RC0603FR-07133KL,1%,200 ppm/°C,75V,0603,1608,RC0603FR-07,https://www.trustedparts.com/en/search/RC0603FR-07133KL
R_RC0603FR-07137KL,R,137 kΩ,resistor_footprints:R_0603_1608Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RC0603FR-07137KL,RES SMD 137 kΩ 1% 0603 75V,Yageo,RC0603FR-07137KL,1%,200 ppm/°C,75V,0603,1608,RC0603FR-07,https://www.trustedparts.com/en/search/RC0603FR-07137KL
R_RC0603FR-0710ML,R,10 MΩ,resistor_footprints:R_0603_1608Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RC0603FR-0710ML,RES SMD 10 MΩ 1% 0603 75V,Yageo,RC0603FR-0710ML,1%,200 ppm/°C,75V,0603,1608,RC0603FR-07,https://www.trustedparts.com/en/search/RC0603FR-0710ML
