Symbol Name,Reference,Value,Footprint,Datasheet,Description,Manufacturer,MPN,Tolerance,Temperature Coefficient,Voltage Rating,Case Code - in,Case Code - mm,Series,Trustedparts Search,Component Type
R_RT0805BRC076R34L,R,6.34 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805BRC076R34L,RES SMD 6.34 Ω 0.1% 0805 150V,Yageo,RT0805BRC076R34L,0.1%,15 ppm/°C,150V,0805,2012,RT0805BRC07,https://www.trustedparts.com/en/search/RT0805BRC076R34L,Resistor
R_RT0805BRC076R49L,R,6.49 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805BRC076R49L,RES SMD 6.49 Ω 0.1% 0805 150V,Yageo,RT0805BRC076R49L,0.1%,15 ppm/°C,150V,0805,2012,RT0805BRC07,https://www.trustedparts.com/en/search/RT0805BRC076R49L,Resistor
R_RT0805BRC076R65L,R,6.65 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805BRC076R65L,RES SMD 6.65 Ω 0.1% 0805 150V,Yageo,RT0805BRC076R65L,0.1%,15 ppm/°C,150V,0805,2012,RT0805BRC07,https://www.trustedparts.com/en/search/RT0805BRC076R65L,Resistor
R_RT0805BRC076R8L,R,6.8 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805BRC076R8L,RES SMD 6.8 Ω 0.1% 0805 150V,Yageo,RT0805BRC076R8L,0.1%,15 ppm/°C,150V,0805,2012,RT0805BRC07,https://www.trustedparts.com/en/search/RT0805BRC076R8L,Resistor
R_RT0805BRC076R81L,R,6.81 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805BRC076R81L,RES SMD 6.81 Ω 0.1% 0805 150V,Yageo,RT0805BRC076R81L,0.1%,15 ppm/°C,150V,0805,2012,RT0805BRC07,https://www.trustedparts.com/en/search/RT0805BRC076R81L,Resistor
R_RT0805BRC076R98L,R,6.98 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805BRC076R98L,RES SMD 6.98 Ω 0.1% 0805 150V,Yageo,RT0805BRC076R98L,0.1%,15 ppm/°C,150V,0805,2012,RT0805BRC07,https://www.trustedparts.com/en/search/RT0805BRC076R98L,Resistor
R_RT0805BRC077R15L,R,7.15 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805BRC077R15L,RES SMD 7.15 Ω 0.1% 0805 150V,Yageo,RT0805BRC077R15L,0.1%,15 ppm/°C,150V,0805,2012,RT0805BRC07,https://www.trustedparts.com/en/search/RT0805BRC077R15L,Resistor
R_RT0805BRC077R32L,R,7.32 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805BRC077R32L,RES SMD 7.32 Ω 0.1% 0805 150V,Yageo,RT0805BRC077R32L,0.1%,15 ppm/°C,150V,0805,2012,RT0805BRC07,https://www.trustedparts.com/en/search/RT0805BRC077R32L,Resistor
R_RT0805BRC077R5L,R,7.5 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805BRC077R5L,RES SMD 7.5 Ω 0.1% 0805 150V,Yageo,RT0805BRC077R5L,0.1%,15 ppm/°C,150V,0805,2012,RT0805BRC07,https://www.trustedparts.com/en/search/RT0805BRC077R5L,Resistor
R_RT0805BRC077R68L,R,7.68 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805BRC077R68L,RES SMD 7.68 Ω 0.1% 0805 150V,Yageo,RT0805BRC077R68L,0.1%,15 ppm/°C,150V,0805,2012,RT0805BRC07,https://www.trustedparts.com/en/search/RT0805BRC077R68L,Resistor
R_RT0805BRC077R87L,R,7.87 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805BRC077R87L,RES SMD 7.87 Ω 0.1% 0805 150V,Yageo,RT0805BRC077R87L,0.1%,15 ppm/°C,150V,0805,2012,RT0805BRC07,https://www.trustedparts.com/en/search/RT0805BRC077R87L,Resistor
R_RT0805BRC078R06L,R,8.06 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805BRC078R06L,RES SMD 8.06 Ω 0.1% 0805 150V,Yageo,RT0805BRC078R06L,0.1%,15 ppm/°C,150V,0805,2012,RT0805BRC07,https://www.trustedparts.com/en/search/RT0805BRC078R06L,Resistor
R_RT0805BRC078R2L,R,8.2 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805BRC078R2L,RES SMD 8.2 Ω 0.1% 0805 150V,Yageo,RT0805BRC078R2L,0.1%,15 ppm/°C,150V,0805,2012,RT0805BRC07,https://www.trustedparts.com/en/search/RT0805BRC078R2L,Resistor
R_RT0805BRC078R25L,R,8.25 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805BRC078R25L,RES SMD 8.25 Ω 0.1% 0805 150V,Yageo,RT0805BRC078R25L,0.1%,15 ppm/°C,150V,0805,2012,RT0805BRC07,https://www.trustedparts.com/en/search/RT0805BRC078R25L,Resistor
R_RT0805BRC078R45L,R,8.45 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805BRC078R45L,RES SMD 8.45 Ω 0.1% 0805 150V,Yageo,RT0805BRC078R45L,0.1%,15 ppm/°C,150V,0805,2012,RT0805BRC07,https://www.trustedparts.com/en/search/RT0805BRC078R45L,Resistor
R_RT0805BRC078R66L,R,8.66 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805BRC078R66L,RES SMD 8.66 Ω 0.1% 0805 150V,Yageo,RT0805BRC078R66L,0.1%,15 ppm/°C,150V,0805,2012,RT0805BRC07,https://www.trustedparts.com/en/search/RT0805BRC078R66L,Resistor
R_RT0805BRC078R87L,R,8.87 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805BRC078R87L,RES SMD 8.87 Ω 0.1% 0805 150V,Yageo,RT0805BRC078R87L,0.1%,15 ppm/°C,150V,0805,2012,RT0805BRC07,https://www.trustedparts.com/en/search/RT0805BRC078R87L,Resistor
R_RT0805BRC079R09L,R,9.09 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805BRC079R09L,RES SMD 9.09 Ω 0.1% 0805 150V,Yageo,RT0805BRC079R09L,0.1%,15 ppm/°C,150V,0805,2012,RT0805BRC07,https://www.trustedparts.com/en/search/RT0805BRC079R09L,Resistor
R_RT0805BRC079R1L,R,9.1 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805BRC079R1L,RES SMD 9.1 Ω 0.1% 0805 150V,Yageo,RT0805BRC079R1L,0.1%,15 ppm/°C,150V,0805,2012,RT0805BRC07,https://www.trustedparts.com/en/search/RT0805BRC079R1L,Resistor
R_RT0805BRC079R31L,R,9.31 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805BRC079R31L,RES SMD 9.31 Ω 0.1% 0805 150V,Yageo,RT0805BRC079R31L,0.1%,15 ppm/°C,150V,0805,2012,RT0805BRC07,https://www.trustedparts.com/en/search/RT0805BRC079R31L,Resistor
R_RT0805BRC079R53L,R,9.53 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805BRC079R53L,RES SMD 9.53 Ω 0.1% 0805 150V,Yageo,RT0805BRC079R53L,0.1%,15 ppm/°C,150V,0805,2012,RT0805BRC07,https://www.trustedparts.com/en/search/RT0805BRC079R53L,Resistor
R_RT0805BRC079R76L,R,9.76 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805BRC079R76L,RES SMD 9.76 Ω 0.1% 0805 150V,Yageo,RT0805BRC079R76L,0.1%,15 ppm/°C,150V,0805,2012,RT0805BRC07,https://www.trustedparts.com/en/search/RT0805BRC079R76L,Resistor
R_RT0805BRC0710RL,R,10 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805BRC0710RL,RES SMD 10 Ω 0.1% 0805 150V,Yageo,RT0805BRC0710RL,0.1%,15 ppm/°C,150V,0805,2012,RT0805BRC07,https://www.trustedparts.com/en/search/RT0805BRC0710RL,Resistor
R_RT0805BRC0710R2L,R,10.2 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805BRC0710R2L,RES SMD 10.2 Ω 0.1% 0805 150V,Yageo,RT0805BRC0710R2L,0.1%,15 ppm/°C,150V,0805,2012,RT0805BRC07,https://www.trustedparts.com/en/search/RT0805BRC0710R2L,Resistor
R_RT0805BRC0710R5L,R,10.5 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805BRC0710R5L,RES SMD 10.5 Ω 0.1% 0805 150V,Yageo,RT0805BRC0710R5L,0.1%,15 ppm/°C,150V,0805,2012,RT0805BRC07,https://www.trustedparts.com/en/search/RT0805BRC0710R5L,Resistor
R_RT0805BRC0710R7L,R,10.7 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805BRC0710R7L,RES SMD 10.7 Ω 0.1% 0805 150V,Yageo,RT0805BRC0710R7L,0.1%,15 ppm/°C,150V,0805,2012,RT0805BRC07,https://www.trustedparts.com/en/search/RT0805BRC0710R7L,Resistor
R_RT0805BRC0711RL,R,11 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805BRC0711RL,RES SMD 11 Ω 0.1% 0805 150V,Yageo,RT0805BRC0711RL,0.1%,15 ppm/°C,150V,0805,2012,RT0805BRC07,https://www.trustedparts.com/en/search/RT0805BRC0711RL,Resistor
R_RT0805BRC0711R3L,R,11.3 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805BRC0711R3L,RES SMD 11.3 Ω 0.1% 0805 150V,Yageo,RT0805BRC0711R3L,0.1%,15 ppm/°C,150V,0805,2012,RT0805BRC07,https://www.trustedparts.com/en/search/RT0805BRC0711R3L,Resistor
R_RT0805BRC0711R5L,R,11.5 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805BRC0711R5L,RES SMD 11.5 Ω 0.1% 0805 150V,Yageo,RT0805BRC0711R5L,0.1%,15 ppm/°C,150V,0805,2012,RT0805BRC07,https://www.trustedparts.com/en/search/RT0805BRC0711R5L,Resistor
R_RT0805BRC0711R8L,R,11.8 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805BRC0711R8L,RES SMD 11.8 Ω 0.1% 0805 150V,Yageo,RT0805BRC0711R8L,0.1%,15 ppm/°C,150V,0805,2012,RT0805BRC07,https://www.trustedparts.com/en/search/RT0805BRC0711R8L,Resistor
R_RT0805BRC0712RL,R,12 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805BRC0712RL,RES SMD 12 Ω 0.1% 0805 150V,Yageo,RT0805BRC0712RL,0.1%,15 ppm/°C,150V,0805,2012,RT0805BRC07,https://www.trustedparts.com/en/search/RT0805BRC0712RL,Resistor
R_RT0805BRC0712R1L,R,12.1 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805BRC0712R1L,RES SMD 12.1 Ω 0.1% 0805 150V,Yageo,RT0805BRC0712R1L,0.1%,15 ppm/°C,150V,0805,2012,RT0805BRC07,https://www.trustedparts.com/en/search/RT0805BRC0712R1L,Resistor
R_RT0805BRC0712R4L,R,12.4 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805BRC0712R4L,RES SMD 12.4 Ω 0.1% 0805 150V,Yageo,RT0805BRC0712R4L,0.1%,15 ppm/°C,150V,0805,2012,RT0805BRC07,https://www.trustedparts.com/en/search/RT0805BRC0712R4L,Resistor
R_RT0805BRC0712R7L,R,12.7 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805BRC0712R7L,RES SMD 12.7 Ω 0.1% 0805 150V,Yageo,RT0805BRC0712R7L,0.1%,15 ppm/°C,150V,0805,2012,RT0805BRC07,https://www.trustedparts.com/en/search/RT0805BRC0712R7L,Resistor
R_RT0805BRC0713RL,R,13 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805BRC0713RL,RES SMD 13 Ω 0.1% 0805 150V,Yageo,RT0805BRC0713RL,0.1%,15 ppm/°C,150V,0805,2012,RT0805BRC07,https://www.trustedparts.com/en/search/RT0805BRC0713RL,Resistor
R_RT0805BRC0713R3L,R,13.3 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805BRC0713R3L,RES SMD 13.3 Ω 0.1% 0805 150V,Yageo,RT0805BRC0713R3L,0.1%,15 ppm/°C,150V,0805,2012,RT0805BRC07,https://www.trustedparts.com/en/search/RT0805BRC0713R3L,Resistor
R_RT0805BRC0713R7L,R,13.7 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805BRC0713R7L,RES SMD 13.7 Ω 0.1% 0805 150V,Yageo,RT0805BRC0713R7L,0.1%,15 ppm/°C,150V,0805,2012,RT0805BRC07,https://www.trustedparts.com/en/search/RT0805BRC0713R7L,Resistor
R_RT0805BRC0714RL,R,14 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805BRC0714RL,RES SMD 14 Ω 0.1% 0805 150V,Yageo,RT0805BRC0714RL,0.1%,15 ppm/°C,150V,0805,2012,RT0805BRC07,https://www.trustedparts.com/en/search/RT0805BRC0714RL,Resistor
R_RT0805BRC0714R3L,R,14.3 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805BRC0714R3L,RES SMD 14.3 Ω 0.1% 0805 150V,Yageo,RT0805BRC0714R3L,0.1%,15 ppm/°C,150V,0805,2012,RT0805BRC07,https://www.trustedparts.com/en/search/RT0805BRC0714R3L,Resistor
R_RT0805BRC0714R7L,R,14.7 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805BRC0714R7L,RES SMD 14.7 Ω 0.1% 0805 150V,Yageo,RT0805BRC0714R7L,0.1%,15 ppm/°C,150V,0805,2012,RT0805BRC07,https://www.trustedparts.com/en/search/RT0805BRC0714R7L,Resistor
R_RT0805BRC0715RL,R,15 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805BRC0715RL,RES SMD 15 Ω 0.1% 0805 150V,Yageo,RT0805BRC0715RL,0.1%,15 ppm/°C,150V,0805,2012,RT0805BRC07,https://www.trustedparts.com/en/search/RT0805BRC0715RL,Resistor
R_RT0805BRC0715R4L,R,15.4 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805BRC0715R4L,RES SMD 15.4 Ω 0.1% 0805 150V,Yageo,RT0805BRC0715R4L,0.1%,15 ppm/°C,150V,0805,2012,RT0805BRC07,https://www.trustedparts.com/en/search/RT0805BRC0715R4L,Resistor
R_RT0805BRC0715R8L,R,15.8 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805BRC0715R8L,RES SMD 15.8 Ω 0.1% 0805 150V,Yageo,RT0805BRC0715R8L,0.1%,15 ppm/°C,150V,0805,2012,RT0805BRC07,https://www.trustedparts.com/en/search/RT0805BRC0715R8L,Resistor
R_RT0805BRC0716RL,R,16 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805BRC0716RL,RES SMD 16 Ω 0.1% 0805 150V,Yageo,RT0805BRC0716RL,0.1%,15 ppm/°C,150V,0805,2012,RT0805BRC07,https://www.trustedparts.com/en/search/RT0805BRC0716RL,Resistor
R_RT0805BRC0716R2L,R,16.2 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805BRC0716R2L,RES SMD 16.2 Ω 0.1% 0805 150V,Yageo,RT0805BRC0716R2L,0.1%,15 ppm/°C,150V,0805,2012,RT0805BRC07,https://www.trustedparts.com/en/search/RT0805BRC0716R2L,Resistor
R_RT0805BRC0716R5L,R,16.5 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805BRC0716R5L,RES SMD 16.5 Ω 0.1% 0805 150V,Yageo,RT0805BRC0716R5L,0.1%,15 ppm/°C,150V,0805,2012,RT0805BRC07,https://www.trustedparts.com/en/search/RT0805BRC0716R5L,Resistor
R_RT0805BRC0716R9L,R,16.9 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805BRC0716R9L,RES SMD 16.9 Ω 0.1% 0805 150V,Yageo,RT0805BRC0716R9L,0.1%,15 ppm/°C,150V,0805,2012,RT0805BRC07,https://www.trustedparts.com/en/search/RT0805BRC0716R9L,Resistor
R_RT0805BRC0717R4L,R,17.4 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805BRC0717R4L,RES SMD 17.4 Ω 0.1% 0805 150V,Yageo,RT0805BRC0717R4L,0.1%,15 ppm/°C,150V,0805,2012,RT0805BRC07,https://www.trustedparts.com/en/search/RT0805BRC0717R4L,Resistor
R_RT0805BRC0717R8L,R,17.8 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805BRC0717R8L,RES SMD 17.8 Ω 0.1% 0805 150V,Yageo,RT0805BRC0717R8L,0.1%,15 ppm/°C,150V,0805,2012,RT0805BRC07,https://www.trustedparts.com/en/search/RT0805BRC0717R8L,Resistor
R_RT0805BRC0718RL,R,18 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805BRC0718RL,RES SMD 18 Ω 0.1% 0805 150V,Yageo,RT0805BRC0718RL,0.1%,15 ppm/°C,150V,0805,2012,RT0805BRC07,https://www.trustedparts.com/en/search/RT0805BRC0718RL,Resistor
R_RT0805BRC0718R2L,R,18.2 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805BRC0718R2L,RES SMD 18.2 Ω 0.1% 0805 150V,Yageo,RT0805BRC0718R2L,0.1%,15 ppm/°C,150V,0805,2012,RT0805BRC07,https://www.trustedparts.com/en/search/RT0805BRC0718R2L,Resistor
R_RT0805BRC0718R7L,R,18.7 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805BRC0718R7L,RES SMD 18.7 Ω 0.1% 0805 150V,Yageo,RT0805BRC0718R7L,0.1%,15 ppm/°C,150V,0805,2012,RT0805BRC07,https://www.trustedparts.com/en/search/RT0805BRC0718R7L,Resistor
R_RT0805BRC0719R1L,R,19.1 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805BRC0719R1L,RES SMD 19.1 Ω 0.1% 0805 150V,Yageo,RT0805BRC0719R1L,0.1%,15 ppm/°C,150V,0805,2012,RT0805BRC07,https://www.trustedparts.com/en/search/RT0805BRC0719R1L,Resistor
R_RT0805BRC0719R6L,R,19.6 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805BRC0719R6L,RES SMD 19.6 Ω 0.1% 0805 150V,Yageo,RT0805BRC0719R6L,0.1%,15 ppm/°C,150V,0805,2012,RT0805BRC07,https://www.trustedparts.com/en/search/RT0805BRC0719R6L,Resistor
